UserID,GameID,ClickCount,Rating,Buy
user_311,897896172,5,4,0
user_311,1245113182,5,4,0
user_311,1472974346,5,4,0
user_311,1341837401,3,3,0
user_311,475303181,2,3,0
user_311,1086940178,9,0,0
user_311,1071092436,9,0,0
user_311,1240084566,2,3,1
user_312,1311072575,5,4,0
user_312,1440008237,3,3,0
user_312,910492448,4,0,0
user_312,776881637,4,4,0
user_312,688089203,5,5,1
user_312,400458573,2,3,0
user_312,1251993199,7,4,0
user_312,1050818403,2,2,0
user_312,1303376519,7,0,0
user_312,740516967,1,5,0
user_312,1146355499,3,5,0
user_312,949244050,4,5,0
user_312,1275968533,3,3,1
user_312,956734250,5,0,0
user_312,1115086562,3,4,1
user_312,1156215740,3,3,1
user_312,535463664,4,1,0
user_312,1095998767,3,0,0
user_312,1465540939,3,5,0
user_312,1456224461,2,4,0
user_312,1090570532,5,0,0
user_312,1229495482,5,0,0
user_312,1067498479,5,3,0
user_312,1437922492,2,3,0
user_312,1045377985,5,0,0
user_312,884233728,6,0,0
user_312,818430719,7,0,0
user_312,1146930912,5,5,0
user_312,1205272030,2,4,0
user_312,905259249,3,0,0
user_312,883182317,5,0,0
user_312,1465615167,5,0,0
user_312,1156379312,3,0,0
user_312,1435752295,3,3,0
user_312,1233200116,4,3,0
user_312,1467609353,5,0,0
user_312,1409447556,3,2,0
user_312,907930499,5,5,0
user_312,903801893,7,0,0
user_312,1348708016,6,0,1
user_312,1384514493,2,3,1
user_312,1077632516,6,4,0
user_312,437077202,8,3,0
user_312,1446725273,6,0,0
user_312,419584432,4,0,0
user_312,591627954,4,0,0
user_312,1146168774,3,0,0
user_313,1268558416,6,0,0
user_313,845108205,4,0,0
user_313,1469658149,6,0,0
user_313,1067717561,3,5,0
user_313,1412459166,2,3,0
user_313,1214727602,4,3,0
user_313,980874949,5,0,0
user_313,1438938136,2,5,0
user_313,1324486795,4,5,0
user_313,430139573,6,0,0
user_313,1439246294,4,4,0
user_313,817311082,6,0,0
user_313,602584356,3,2,0
user_313,1458932765,4,0,0
user_313,1246089633,4,0,0
user_313,1269202549,4,4,0
user_313,512772066,4,0,0
user_313,1447184315,6,0,0
user_313,681144299,1,2,0
user_313,937466288,4,0,0
user_313,1133059732,5,3,0
user_313,1455665523,3,3,0
user_313,1036309469,5,0,0
user_313,788683373,7,4,0
user_313,1299228383,5,3,0
user_313,1133576563,3,0,0
user_313,1297915331,6,4,0
user_313,1053012308,2,0,0
user_313,1384514493,4,0,0
user_313,1251329194,2,4,0
user_313,957503482,3,5,1
user_314,1114510976,3,0,0
user_314,1125785953,3,4,0
user_314,483064629,1,4,0
user_314,1060062637,1,0,0
user_314,1441394524,5,5,0
user_314,1219745592,6,5,0
user_314,966087134,4,0,0
user_314,1149743697,1,5,0
user_314,1080191225,2,3,1
user_314,1460811769,4,2,0
user_314,481892477,4,3,0
user_314,1463351287,7,0,1
user_314,845072358,2,2,0
user_314,1358850698,3,4,0
user_314,1441776432,2,4,0
user_314,718036568,5,2,0
user_314,1196128292,7,0,0
user_314,1108184882,4,2,0
user_314,437077202,2,4,0
user_314,1321928418,3,4,0
user_314,1444368692,1,0,0
user_314,526669124,5,4,0
user_314,1458832763,3,0,0
user_314,843478282,4,4,0
user_314,858341969,1,4,0
user_314,521993048,5,5,0
user_314,1143017173,3,0,0
user_314,412445736,3,3,0
user_314,896359982,4,0,1
user_314,1162162348,4,1,0
user_314,1400812835,1,0,0
user_314,1457159917,4,0,0
user_314,1170109249,4,4,0
user_314,673184421,3,4,0
user_314,1262955024,4,2,0
user_314,1013460039,7,0,0
user_314,549294243,3,5,0
user_314,642712838,2,0,0
user_315,1193905714,7,3,0
user_315,1149487374,5,0,0
user_315,809455204,3,4,0
user_315,892850886,2,0,0
user_315,1328210314,5,0,0
user_315,734455825,5,4,0
user_315,1078440855,4,5,0
user_315,624533261,3,0,0
user_315,1194521607,2,5,0
user_315,1090628328,3,0,0
user_315,1460122217,7,4,0
user_315,982768092,5,0,0
user_315,921608999,4,0,0
user_315,1415330271,4,0,0
user_315,1071366753,5,0,0
user_315,1203620227,4,0,1
user_315,1287346330,2,0,0
user_315,1230036350,4,0,1
user_315,866553362,3,4,0
user_315,523582987,4,0,0
user_315,567859617,7,4,0
user_315,1417881112,4,0,0
user_315,409567943,8,0,0
user_315,1121971317,6,0,0
user_315,797869829,8,4,0
user_315,665699654,3,0,0
user_315,967072451,2,3,0
user_315,398113284,3,3,0
user_315,1115542524,5,3,0
user_315,1187777130,4,4,0
user_315,888592628,2,3,0
user_315,1446634800,3,4,0
user_315,993029988,4,4,0
user_316,1075786232,5,0,0
user_316,631275872,2,5,0
user_316,481776733,4,0,0
user_316,887486094,2,3,0
user_316,1167569756,1,3,1
user_316,820914619,6,5,0
user_316,545206252,4,0,0
user_316,1303428132,3,2,0
user_316,436693646,1,2,0
user_316,1176384641,2,0,0
user_316,1462102474,5,4,0
user_316,1151728018,3,0,0
user_316,1171339123,3,3,0
user_316,1446249141,2,0,0
user_316,954299975,3,4,0
user_316,479420052,1,0,0
user_316,1293997303,1,0,0
user_316,1086267027,3,0,0
user_316,1280845692,6,3,0
user_316,915287858,2,0,0
user_316,647697139,3,0,0
user_316,545016443,3,0,0
user_316,1460730256,4,2,0
user_316,607902247,6,0,0
user_316,1444567271,3,4,0
user_316,1136578584,4,3,0
user_316,1456333098,2,2,0
user_316,1436493328,6,4,0
user_316,1158693529,7,3,0
user_316,1058790498,4,5,0
user_316,1142935852,3,1,0
user_316,1240422237,3,3,0
user_316,1460587374,5,0,0
user_316,987475925,2,4,0
user_316,601253331,3,5,0
user_316,1384807541,3,2,0
user_316,1450628719,3,4,0
user_316,1438239445,7,0,0
user_317,405094331,7,0,0
user_317,1316848050,2,0,1
user_317,947299968,5,3,0
user_317,1004243841,4,4,0
user_317,1456114389,5,3,0
user_317,983442564,4,2,0
user_317,1276940261,6,4,0
user_317,1446391512,5,4,0
user_317,822158529,3,0,1
user_317,1112348431,3,4,0
user_317,1439417000,4,0,1
user_317,771346610,3,4,0
user_317,1371085913,4,4,0
user_317,1122006849,5,1,0
user_317,1470164803,4,2,0
user_317,1175051551,9,0,0
user_317,1401210200,2,3,0
user_317,1130213586,4,4,0
user_317,1460577776,2,0,0
user_317,1440617168,5,0,0
user_317,1437743976,5,4,0
user_317,1185506886,4,0,0
user_318,600626116,3,5,0
user_318,1021597143,3,0,0
user_318,881301907,2,3,0
user_318,1068096827,6,4,0
user_318,1055667908,4,3,1
user_318,1058302850,5,4,0
user_318,1446237615,6,2,1
user_318,893791642,3,0,0
user_318,1421675825,5,0,0
user_318,1441353927,3,3,0
user_318,901351192,4,2,0
user_318,1086647459,5,0,0
user_318,1458695397,3,0,0
user_318,1113603774,4,0,1
user_318,1222333694,4,0,0
user_318,1438492758,3,0,1
user_318,960997273,1,2,0
user_318,1173250639,6,5,0
user_318,1287353628,4,0,0
user_318,1367656416,4,0,0
user_318,1153374033,2,3,0
user_318,433045102,4,0,0
user_318,1258193442,2,4,0
user_318,805535916,6,4,0
user_318,825823921,5,2,1
user_318,852912420,2,0,0
user_318,1197380401,5,0,0
user_318,501414326,5,4,0
user_318,451390680,2,3,0
user_318,845762740,6,0,0
user_318,1122664273,5,0,0
user_318,925314637,1,0,0
user_318,1296696712,4,4,0
user_319,993645820,2,0,0
user_319,1184160687,8,3,0
user_319,1385870381,6,0,0
user_319,827015344,3,4,0
user_319,434377009,4,3,0
user_319,1392608717,3,0,0
user_319,1280845692,3,4,0
user_319,1012947506,5,2,0
user_319,738516925,5,0,0
user_319,1431083580,1,1,1
user_319,880455899,4,0,0
user_319,1173383957,4,3,0
user_319,723205005,4,4,0
user_319,1032605585,1,0,0
user_319,1457263519,2,2,0
user_319,1077978848,3,4,0
user_319,1330147730,3,3,0
user_319,1007911603,3,0,0
user_319,925979026,1,4,0
user_319,1443235232,5,5,0
user_319,1059143167,4,0,0
user_319,894480223,2,0,0
user_319,1410851414,4,4,0
user_319,1117830356,4,0,0
user_319,624499225,1,0,0
user_319,1042112899,5,3,0
user_319,816030657,5,2,0
user_319,516497933,6,3,1
user_319,1390955464,3,0,0
user_319,1439788667,5,0,0
user_319,1308145679,3,3,0
user_319,1346455736,2,2,0
user_319,1410347606,4,0,0
user_319,796270214,2,0,0
user_319,1148696352,2,4,0
user_319,1324927964,4,4,1
user_319,1175867702,3,5,0
user_319,946721064,2,2,0
user_319,1441944365,7,0,0
user_319,1117325611,2,0,0
user_319,432861835,3,3,0
user_319,1401510106,4,4,0
user_319,1117351386,3,0,0
user_319,1105521480,4,4,0
user_319,1212982720,4,3,0
user_319,632123206,4,0,0
user_319,642184656,6,3,0
user_320,961266360,5,3,0
user_320,1461522733,3,3,0
user_320,1021897998,6,3,0
user_320,597467995,3,0,0
user_320,1197425399,6,3,0
user_320,1458082094,2,2,1
user_320,1286950887,3,3,0
user_320,909204884,1,2,1
user_320,906400663,3,4,0
user_320,531643803,5,0,0
user_320,838166552,4,3,0
user_320,1460827296,3,3,0
user_320,1299906160,8,4,0
user_320,923798085,4,2,0
user_320,1144558693,5,0,0
user_320,950699818,5,0,0
user_320,626561525,2,4,0
user_320,1148248451,2,2,0
user_320,1114290452,7,0,0
user_320,1182165717,5,3,0
user_320,336472524,3,0,0
user_321,409909263,6,0,0
user_321,375694800,4,4,0
user_321,899440876,11,4,0
user_321,1194521607,1,0,0
user_321,1085348419,2,4,0
user_321,1459012100,5,2,0
user_321,1097564248,4,4,0
user_321,1097468730,5,4,0
user_321,295445501,3,3,1
user_321,687619655,7,5,0
user_321,849965614,4,0,0
user_321,1114290623,4,2,0
user_321,1092263081,2,0,0
user_321,1158555873,5,0,0
user_321,1152757472,4,2,0
user_321,1134380515,4,3,0
user_321,1248670866,4,3,1
user_321,1041090686,4,2,0
user_321,1212572901,4,0,0
user_321,1432015458,5,3,0
user_321,824681922,6,0,0
user_321,421205743,5,0,0
user_321,871353749,4,3,1
user_322,823574003,3,5,0
user_322,1123828832,8,4,0
user_322,1317096823,3,0,0
user_322,741336884,3,0,0
user_322,1465225413,3,2,0
user_322,1390351706,4,4,0
user_322,950167030,7,0,0
user_322,1240422237,7,3,0
user_322,1073375437,4,0,0
user_322,1010181155,4,0,0
user_322,642396479,4,4,1
user_322,948673111,3,0,1
user_322,1472058427,4,3,0
user_322,1168409530,4,3,0
user_322,531581046,2,4,0
user_322,1200583752,2,4,0
user_322,1046735751,2,3,0
user_322,1421268942,1,3,0
user_322,512304427,4,4,0
user_322,470941542,7,4,1
user_322,1198075678,3,5,0
user_322,1288593867,3,0,0
user_322,647697139,3,0,0
user_322,1472978265,5,4,0
user_322,1122703477,2,0,0
user_322,1396381574,4,4,0
user_322,1445637426,3,0,1
user_322,1188901379,4,2,1
user_322,1397227892,6,0,0
user_322,1182545332,4,3,0
user_322,991336466,1,3,1
user_323,1055987925,5,4,0
user_323,934665083,6,0,0
user_323,1074763660,6,0,0
user_323,537978514,2,4,0
user_323,925668384,3,0,0
user_323,966245474,3,2,0
user_323,1177542567,3,0,0
user_323,717009047,2,0,0
user_323,1190449413,3,5,0
user_323,1400485317,6,4,0
user_323,1078145569,2,0,0
user_323,1230423239,2,2,0
user_323,1358143685,5,2,0
user_323,1124967441,8,0,0
user_323,1472343866,10,5,0
user_323,956209232,6,4,0
user_323,774878923,9,4,0
user_323,768520953,3,4,0
user_323,1110099961,2,3,0
user_323,1109205014,7,4,0
user_323,1326735926,5,3,0
user_323,1425326300,5,0,0
user_323,1421082356,5,4,0
user_324,1097338046,2,0,0
user_324,475349771,6,0,0
user_324,1202568287,5,0,0
user_324,1088139466,3,0,0
user_324,1183934847,2,0,0
user_324,1424143668,2,3,0
user_324,840334040,4,4,0
user_324,840000894,5,1,0
user_324,1196634700,5,0,0
user_324,1277784413,3,0,0
user_324,1111570198,2,0,0
user_324,1053797114,4,5,0
user_324,1467612362,4,3,0
user_324,969785824,6,5,0
user_324,1207619889,6,0,0
user_324,1330339408,3,0,0
user_324,289217958,2,0,0
user_324,1117371359,4,3,0
user_324,1299134858,2,3,0
user_324,1289732243,5,3,0
user_324,903639536,4,0,0
user_324,1008692660,3,3,1
user_324,1341719804,5,2,0
user_324,442103631,5,0,0
user_324,793744426,7,0,0
user_324,1390124919,5,5,0
user_324,347024989,2,0,0
user_324,470941542,2,0,0
user_324,1213211670,2,0,0
user_324,1355481701,3,4,0
user_324,1296831564,2,5,0
user_324,1182138743,2,5,0
user_324,1470189915,4,5,0
user_324,884933457,3,3,0
user_324,1338594935,5,0,0
user_324,463439015,3,4,0
user_324,1309019999,5,0,0
user_324,787553892,6,2,0
user_324,1233048147,4,2,0
user_324,1118746609,2,0,0
user_325,1097966673,6,5,1
user_325,1398169024,4,2,0
user_325,1469002408,5,3,0
user_325,1445353048,1,4,0
user_325,683605235,5,3,0
user_325,689297312,6,0,0
user_325,430656610,4,0,0
user_325,845108205,6,5,0
user_325,656285888,4,0,0
user_325,1447789189,4,4,0
user_325,761380454,2,0,1
user_325,1438393485,4,2,0
user_325,1441651381,4,3,1
user_325,1439174122,2,4,0
user_325,775273884,4,0,0
user_325,432969074,5,3,0
user_325,1023122187,2,5,0
user_325,1346988459,5,0,0
user_325,402362706,3,3,0
user_325,1259449620,7,0,0
user_325,511835923,4,2,0
user_325,1336067110,3,0,0
user_325,1129151075,5,2,0
user_325,1421689429,3,0,0
user_325,552717771,5,3,0
user_325,647697139,4,3,0
user_325,1207338475,4,0,0
user_325,1124820863,2,0,0
user_325,1063160200,3,0,0
user_325,427419772,1,3,1
user_326,1231869283,2,4,1
user_326,1418389332,3,5,0
user_326,1240801984,4,0,0
user_326,944022691,3,3,0
user_326,542836456,4,4,0
user_326,1457058773,4,0,0
user_326,949785353,4,1,0
user_326,719161970,5,1,0
user_326,1399322937,4,3,0
user_326,1354479687,7,0,0
user_326,953082173,4,0,0
user_326,674167371,2,2,0
user_326,1222866660,7,4,0
user_326,1237605907,3,4,1
user_326,485650410,5,0,0
user_326,1220676859,4,0,0
user_326,647785664,1,0,0
user_326,587349412,2,0,0
user_326,1138652626,3,0,0
user_326,1456333098,6,0,0
user_326,793036995,4,3,0
user_326,1458482178,1,0,0
user_326,1351036221,6,4,1
user_326,1163921878,2,4,0
user_327,1265001944,3,2,0
user_327,1113298390,7,0,0
user_327,1124051651,5,3,1
user_327,1167733765,2,4,0
user_327,1237967685,4,3,0
user_327,851859985,3,5,0
user_327,1240971052,5,4,0
user_327,1438492758,5,0,0
user_327,1162009059,4,0,0
user_327,1192713772,4,0,0
user_327,582938241,5,1,0
user_327,1094453935,3,0,0
user_327,1091555227,3,0,0
user_327,1058904302,6,5,0
user_327,1066099183,3,0,0
user_327,993997046,6,0,0
user_327,1049841487,4,2,0
user_327,1253806485,2,3,0
user_327,1210112535,4,0,0
user_327,1178568284,4,3,0
user_327,609669402,3,0,0
user_327,1055554950,3,0,0
user_328,1255798645,4,5,0
user_328,416757122,3,4,0
user_328,1455018858,6,0,0
user_328,1214685853,5,3,0
user_328,1385953989,2,2,0
user_328,1260372418,5,0,0
user_328,1035663788,3,3,0
user_328,1021595777,2,4,0
user_328,882227485,3,5,0
user_328,602937080,3,0,0
user_328,1358245443,6,4,0
user_328,337209160,5,3,0
user_328,815562809,3,0,0
user_328,1071940298,1,0,0
user_328,1314838316,5,0,0
user_328,445142699,6,4,0
user_328,1451683705,4,4,0
user_328,1056882655,3,4,0
user_328,933591061,2,0,0
user_328,1228963471,4,0,0
user_328,444268077,3,0,0
user_328,1249069499,2,3,0
user_328,996491159,3,2,0
user_328,423402184,3,0,0
user_329,967703169,3,0,0
user_329,1455206042,4,5,0
user_329,1125722634,4,0,0
user_329,940973491,2,0,0
user_329,1359652100,5,5,0
user_329,804818961,4,5,0
user_329,1319639601,3,0,0
user_329,865365087,4,3,1
user_329,951396872,8,0,0
user_329,948659446,4,3,1
user_329,933115211,4,4,0
user_329,992140314,5,0,0
user_329,1427571329,5,3,0
user_329,1397245721,3,4,1
user_329,508412579,6,0,0
user_329,997725011,7,2,0
user_329,680516895,6,3,0
user_329,1455257972,3,0,0
user_329,1440456624,3,2,0
user_329,1150589843,4,5,0
user_329,1033125551,3,0,0
user_329,1120937486,4,4,0
user_329,1227199061,5,0,0
user_329,1141657238,3,0,0
user_329,1445535620,10,0,0
user_329,1199989188,2,5,0
user_329,690474375,2,3,0
user_329,888094589,4,2,0
user_329,1186427635,4,3,0
user_329,1210626429,5,0,0
user_329,831825176,6,4,0
user_329,1159563928,2,4,0
user_329,799654404,8,4,1
user_329,499635050,2,0,0
user_329,504797218,4,3,0
user_329,1438292434,4,0,0
user_329,1114598031,1,0,0
user_329,859644120,4,0,0
user_329,1272473852,8,4,0
user_329,1052772093,4,0,0
user_329,962969544,7,2,0
user_329,976318256,2,3,0
user_329,1134380006,1,0,0
user_329,1120991202,4,5,0
user_330,1436090927,5,3,0
user_330,1367258457,3,4,1
user_330,950603081,5,3,0
user_330,643054859,5,4,0
user_330,1194653004,8,0,0
user_330,1057941249,6,4,0
user_330,1366170548,3,5,0
user_330,1139742760,2,4,0
user_330,637969575,4,2,0
user_330,570612110,4,2,0
user_330,1413005521,6,4,0
user_330,1127622618,2,3,0
user_330,1361529681,4,2,0
user_330,616424231,3,3,1
user_330,754949884,8,2,0
user_330,1121532397,3,3,0
user_330,1021163581,5,0,1
user_330,1317174107,3,3,0
user_330,1091131962,3,2,1
user_330,904065099,6,0,0
user_330,900086412,6,4,0
user_330,1192064390,3,3,0
user_330,981856109,4,3,0
user_330,1164507836,4,3,0
user_330,982042856,2,0,0
user_330,1217652341,3,0,0
user_330,823529250,5,5,0
user_330,1435070734,3,5,0
user_330,1168409324,1,5,0
user_330,319009472,1,0,0
user_330,953786624,5,3,0
user_331,790665923,3,3,0
user_331,1128135515,6,5,0
user_331,1006408029,1,0,0
user_331,1143990092,5,0,0
user_331,982551420,3,1,0
user_331,1459198800,4,3,0
user_331,1010278212,2,2,0
user_331,1472482538,2,0,0
user_331,1412489040,3,0,0
user_331,1436617801,3,0,1
user_331,1189260921,3,3,0
user_331,1223121846,2,3,0
user_331,1046898158,6,4,0
user_331,1128388483,3,0,0
user_331,523504605,4,2,0
user_331,537583384,7,0,0
user_331,1202639803,5,5,0
user_331,1462878617,1,2,0
user_331,1089325778,2,4,0
user_331,996797439,6,5,0
user_331,993415146,5,5,0
user_331,1018157804,5,5,0
user_331,1036534253,3,1,0
user_331,1191959518,2,3,1
user_331,1443056885,5,0,0
user_331,436134867,7,0,0
user_331,1452842212,1,0,0
user_331,1464510254,2,4,0
user_331,1117694397,3,3,0
user_331,1382106496,8,0,0
user_331,1286990075,3,4,0
user_331,1205153030,4,0,0
user_331,1068208338,10,0,0
user_331,1463412164,5,0,0
user_331,676030326,1,0,0
user_332,863766847,5,3,0
user_332,1166015332,1,4,1
user_332,1459306262,3,3,0
user_332,724780407,2,0,0
user_332,437077202,4,4,0
user_332,1209532756,4,3,0
user_332,803948894,5,4,0
user_332,1334288348,5,4,0
user_332,894186618,8,0,0
user_332,1444717361,3,0,0
user_332,1043598625,7,0,1
user_332,1050428815,6,4,0
user_332,852132259,6,5,0
user_332,1057700055,6,0,0
user_332,917512248,3,0,0
user_332,1474605652,3,0,0
user_332,972358145,4,0,1
user_332,1217353627,4,3,0
user_332,1282674326,6,0,0
user_332,566863348,1,0,0
user_332,728271398,5,3,0
user_332,908080427,4,5,0
user_332,1469332685,3,3,0
user_332,1062578438,4,3,1
user_332,1192064390,3,2,0
user_332,1112880181,2,3,0
user_332,931940793,3,0,0
user_332,962335083,3,3,0
user_332,1204083080,1,4,0
user_332,1221240951,2,4,0
user_332,964750150,4,4,0
user_332,1115542524,3,2,0
user_332,1466596768,6,2,0
user_333,984365140,2,3,0
user_333,542915907,4,3,1
user_333,1375932611,3,5,0
user_333,881635925,3,3,0
user_333,757641000,4,0,0
user_333,1241256260,2,3,0
user_333,997026804,6,4,0
user_333,1205153030,5,0,0
user_333,929588030,2,4,0
user_333,971030546,1,0,0
user_333,883660645,4,4,0
user_333,605277717,1,4,0
user_333,1230853601,4,0,0
user_333,1076158483,3,0,0
user_333,1434115041,2,0,0
user_333,1077319833,5,3,0
user_333,786198884,7,0,0
user_333,1444490761,3,3,0
user_333,606226694,4,4,0
user_333,1460570789,6,3,0
user_333,543034216,5,0,0
user_333,873934003,5,2,0
user_333,1467484434,5,4,0
user_333,1435773546,2,5,0
user_333,1196569684,2,3,0
user_333,1201152224,7,3,0
user_334,965616747,3,4,0
user_334,594294790,5,0,0
user_334,1369621697,4,3,0
user_334,867503455,4,0,0
user_334,451994909,6,3,0
user_334,477058068,2,0,0
user_334,1234145295,1,3,1
user_334,1472489664,3,3,0
user_334,926678875,4,0,0
user_334,1250079284,2,3,0
user_334,1368492831,3,0,0
user_334,674451695,4,5,0
user_334,1409447556,5,3,0
user_334,593932752,2,4,0
user_334,808138395,5,5,0
user_334,586373236,3,0,0
user_334,1184284890,1,0,0
user_334,1372651865,6,0,0
user_334,907111227,4,2,0
user_334,1449929230,2,0,0
user_334,1445712998,4,1,0
user_334,1048990809,2,4,0
user_334,1446237615,4,5,0
user_334,1457620851,5,0,0
user_334,437602797,5,0,0
user_334,1054018161,3,3,1
user_334,1437868498,3,3,0
user_334,1444570996,5,4,0
user_334,1027558459,3,4,0
user_334,1297831105,5,3,0
user_334,1181745712,3,4,0
user_334,972042075,6,2,0
user_334,1356074201,2,0,0
user_334,1016323084,3,4,0
user_334,1197521334,5,3,0
user_334,1318719428,5,0,1
user_334,1301468536,5,3,0
user_334,1347771258,2,3,0
user_334,1262913745,3,4,0
user_334,1029285588,2,2,0
user_334,1457492245,3,0,0
user_334,588206526,4,3,1
user_334,1329187977,3,4,0
user_334,326162486,1,4,0
user_334,1069370674,3,0,0
user_334,1424928464,4,3,0
user_334,1244733204,2,5,1
user_335,1109836757,5,3,0
user_335,757641000,4,4,1
user_335,1455653921,4,4,0
user_335,1027509027,2,5,0
user_335,1240897033,1,1,0
user_335,1076457614,6,4,0
user_335,1240870595,6,0,0
user_335,1457196337,4,0,0
user_335,1148047801,5,4,0
user_335,1262445849,4,0,0
user_335,1270659758,5,4,0
user_335,972581001,4,3,0
user_335,406516620,2,3,0
user_335,944022691,6,0,0
user_335,1438813108,3,2,0
user_335,590462276,5,0,0
user_335,928862358,2,5,0
user_335,887645286,4,3,0
user_335,576732628,4,2,0
user_335,1395845730,5,0,0
user_336,1435107442,1,3,0
user_336,1201840273,8,0,0
user_336,604683854,3,2,0
user_336,1114302963,4,2,1
user_336,881945620,3,0,0
user_336,1218726052,2,0,1
user_336,1047235144,5,4,0
user_336,1082319200,5,1,0
user_336,980913863,3,5,0
user_336,1090733088,6,4,0
user_336,1083534347,3,3,0
user_336,305324342,6,3,0
user_336,1209667789,3,3,0
user_336,1349278578,4,2,0
user_336,767970472,3,4,0
user_336,965711735,2,3,0
user_336,1472260352,4,0,0
user_336,1231442686,2,4,0
user_336,1132919021,2,4,0
user_336,1066770091,5,4,0
user_336,1265305703,6,3,0
user_336,1163221759,3,0,0
user_336,685939477,3,4,0
user_336,429392137,5,5,0
user_336,607759737,6,3,0
user_336,1439564248,3,4,0
user_336,1210575503,3,0,0
user_337,705357166,5,0,0
user_337,1213685376,7,0,0
user_337,1052491585,4,3,0
user_337,412061659,5,4,0
user_337,875613060,3,3,0
user_337,1114302963,2,0,0
user_337,1203286189,4,4,0
user_337,964788999,4,2,0
user_337,631581619,2,0,0
user_337,848915125,3,0,0
user_337,979842738,4,0,0
user_337,720825227,3,3,0
user_337,871111374,5,5,1
user_337,1296534972,8,0,0
user_337,1455319870,5,2,0
user_337,1033648083,2,0,1
user_337,887748263,1,1,0
user_337,358060284,2,0,0
user_337,1262333084,6,3,0
user_337,1364049077,4,0,0
user_337,1443476787,5,0,0
user_337,1447798839,3,1,0
user_337,1250260603,3,5,0
user_337,1459516364,5,5,0
user_337,1118398079,5,5,0
user_337,1461454879,4,5,0
user_337,1450773477,2,2,0
user_337,629375826,3,3,0
user_337,1008692660,3,0,0
user_337,1217794871,3,2,0
user_337,1385870381,4,3,0
user_337,348056335,2,4,0
user_337,1451062874,3,0,0
user_337,910212454,2,0,1
user_337,1247134771,5,3,0
user_337,453127025,2,3,0
user_337,864130061,2,0,0
user_337,1343776006,6,0,0
user_337,721334519,4,0,0
user_337,977102758,8,0,0
user_337,1140995110,4,4,1
user_337,1271576965,3,5,1
user_337,470420434,6,0,0
user_338,1236717335,4,3,0
user_338,319305999,4,0,0
user_338,1280284560,2,0,0
user_338,1451464731,4,3,0
user_338,1454324685,4,0,1
user_338,1138023786,1,3,0
user_338,623779652,3,0,0
user_338,531643803,4,3,0
user_338,1131664349,4,5,0
user_338,477431973,2,0,0
user_338,642184656,6,4,1
user_338,1063305745,2,0,0
user_338,1460107878,2,3,0
user_338,1468735083,5,4,0
user_338,1232104062,3,3,0
user_338,496445027,5,3,0
user_338,1439829764,2,5,0
user_338,938010796,4,0,0
user_338,998073729,3,3,0
user_338,528980113,6,1,0
user_338,1134849319,6,4,0
user_338,909992393,5,5,0
user_338,958632738,1,4,0
user_338,1146274996,7,0,0
user_338,1014123432,5,3,0
user_338,1418337676,2,2,0
user_338,919509346,4,4,1
user_338,1143220342,4,0,0
user_338,1164390769,6,0,0
user_338,335498819,6,0,0
user_338,1161449822,4,0,0
user_338,1449570109,2,5,1
user_338,1438236030,3,0,0
user_338,457264709,7,0,0
user_338,1242666408,2,4,0
user_338,1390983843,6,4,0
user_339,1437981505,4,4,0
user_339,984365140,2,3,0
user_339,1053133052,5,3,0
user_339,1197934814,3,0,0
user_339,956465206,2,0,0
user_339,918520173,3,3,0
user_339,942067926,3,0,0
user_339,1455269280,4,4,0
user_339,1187237459,3,1,0
user_339,652808224,5,0,0
user_339,424376330,4,4,0
user_339,559736571,5,0,0
user_339,1388815824,2,4,0
user_339,1069138508,2,2,0
user_339,1446720377,3,0,0
user_339,1463359882,4,0,0
user_339,998241886,4,0,0
user_339,1200583752,4,0,0
user_339,1233312899,4,0,0
user_339,470124984,4,3,0
user_339,594185444,3,5,0
user_339,1118813225,2,0,0
user_339,588206526,4,4,0
user_339,579721088,5,5,0
user_340,1088461138,3,0,0
user_340,1158534464,1,0,0
user_340,1296794970,5,0,0
user_340,1033850607,5,3,0
user_340,1219674107,3,5,0
user_340,384855809,7,0,0
user_340,604192243,3,0,1
user_340,706049010,3,4,0
user_340,833798615,5,0,0
user_340,1192749669,4,0,0
user_340,1461454879,3,4,0
user_340,630475909,2,0,0
user_340,489193253,2,0,0
user_340,1444820979,3,0,0
user_340,1378822743,3,4,0
user_340,828809077,6,3,0
user_340,1189828771,5,4,0
user_340,508295389,1,0,0
user_340,990783954,6,0,0
user_340,1203155015,6,4,0
user_340,1169348213,4,3,0
user_340,1392850214,4,5,0
user_340,1458091689,3,4,0
user_340,919509346,2,0,0
user_340,909523543,5,0,0
user_340,736281214,7,2,0
user_340,1435773546,2,0,0
user_340,911099776,3,5,0
user_340,936558057,5,0,0
user_340,1071594082,3,0,0
user_340,1465583939,2,0,1
user_340,912843351,4,4,1
user_340,978577544,4,0,0
user_340,816720931,4,0,0
user_340,901168998,5,0,0
user_340,1033781064,3,4,0
user_340,1447027258,3,0,1
user_340,1103186440,3,3,0
user_340,992123721,3,5,0
user_340,1316937847,1,3,0
user_340,1236987087,2,0,0
user_340,1116670560,3,0,0
user_340,1070570169,2,0,0
user_340,1233325407,6,5,0
user_341,1149474432,4,0,0
user_341,946824086,3,0,0
user_341,1166192512,7,3,0
user_341,1042223672,5,0,0
user_341,351448383,4,4,0
user_341,942888267,3,0,0
user_341,700782897,4,3,0
user_341,301163765,2,0,0
user_341,1209925665,4,3,0
user_341,1244218726,4,0,0
user_341,1093443828,1,3,0
